,Title,Published_date,Views,Likes,Dislikes,Comments,Month
1368,cs:go mASTI Night Chill Stream :D mortalarmy | Pubg Ban?,2020-09-03,3598792,259729,0,969,Sep
1369,Lets Calm down and talk| S8uL is in this together | #Gamer mortalarmy | Pubg Ban?,2020-09-02,6648241,478525,0,3756,Sep
1370,LAST T1 Scrim match of SouL during PUBG BAN?,2020-09-02,3071867,249911,0,6414,Sep
1371,How did we hit 6 million | 6 million Celebration | Thankyou MortaLArmy,2020-09-01,1733450,258614,0,6236,Sep
1372,6m Chill Stream | Love You Family  | mortalarmy | Pubg Mobile | !twitter,2020-08-31,2404038,221720,0,1001,Aug
1373,Unlimited masti with Randoms xD  | mortalarmy | Pubg Mobile | !twitter,2020-08-30,1760502,146360,0,620,Aug
1374,Customized special UAZ | MortaL Edition? | PubgMobile,2020-08-30,1605663,134660,0,2000,Aug
1375,"Now Fall Guys, Baatein and Chill Stream | mortalarmy | Pubg Mobile | !twitter",2020-08-29,2171568,207472,0,500,Aug
1376,MortaL scamming Randoms || Funny Highlights || Pubg Mobile ||,2020-08-29,2428561,195542,0,3321,Aug
1377,Randoms k sath Aaaj Alag Masti karte | mortalarmy | Pubg Mobile | !twitter,2020-08-28,1950283,207982,0,628,Aug
1378,2X M416 GLACIER  in 1 RARE CRATE | LUCKIEST CRATE OPENING | Classic Crate Opening  |PUBGMOBILE,2020-08-28,3036976,234921,0,4612,Aug
1379,Now Fall Guys Fun :D Advance Subscriber Games | Pubg mobile | !twitter,2020-08-27,1628925,165068,0,489,Aug
1380,"ROG Phone 3 , MortaL and Randoms | Night Chill Stream  | !twitter NO PROMOTIONS",2020-08-26,1772315,155188,0,459,Aug
1381,"MortaL GAMEPLAY ON ROG Phone 3, * Aim assist off * | 51Team KILLS |",2020-08-26,1082412,85528,0,1777,Aug
1382,Late Night Chill Stream  | !twitter,2020-08-25,1259758,119236,0,470,Aug
1383,NOW FUNTIME FALL GUYS | High kills Boom Bam Stream | Pubg Mobile | mortalarmy,2020-08-24,1669692,144226,0,516,Aug
1384,Air Drop Reveal at 11:15pm / S8uL- Rejoice by 8bitRebeL,2020-08-22,1342316,146356,0,634,Aug
1385,WORLD RECORD | 2 WINS IN A ROW in Fall Guys | Impossible Moment | mortalarmy,2020-08-21,1667813,137282,0,2060,Aug
1386,NOW FALL GUYS 2 wins in a row BoomBam Classic Stream | Pubg Mobile | mortalarmy,2020-08-20,1682992,142561,0,592,Aug
1387,40 KILLS NO CHICKEN DINNER || MASSIVE FAIL HIGHLIGHTS|| PUBG MOBILE || ROG 3 Highlights ||,2020-08-20,1613788,138939,0,3010,Aug
1388,NEW OP FACECAM KICKS IN | NOW FALL GUYS Pubg Mobile BoomBam Classics | mortalarmy,2020-08-19,1627972,145941,0,460,Aug
1389,51 kills done !! World record next ? PUBG MOBILE ON ROG Phone 3 | Mortalarmy | !insta,2020-08-18,1754016,182236,0,670,Aug
1390,FALL GUYS | In search of victory || ROAD TO SIX MILLION || PUBG MOBILE,2020-08-17,1743783,184473,0,444,Aug
1391,MORTAL MEETS FUNNY RANDOM TEAM MATES || They Know about Mamaearth || PUBG MOBILE ||,2020-08-17,730459,77920,0,2275,Aug
1392,No Quitting untill I win FALL GUYS | mortalarmy,2020-08-16,1432280,136088,0,539,Aug
1393,MortaL became BINODANI | Pubg mobile | MortaL,2020-08-16,2051312,209169,0,5760,Aug
1394,FALL GUYS with the boys | Funny BommBam Stream | mortalarmy,2020-08-15,1210730,100656,0,473,Aug
1395,Binodini Ji and Chicken Dinners | Pubg Mobile | #Binod #mortalarmy,2020-08-14,1505787,124969,0,0,Aug
1396,Binod ki sister hu me PART 2 | Pubg Mobile | mortalarmy,2020-08-13,1404325,138341,0,882,Aug
1397,CHICKEN DINNER ki Talash me | Pubg Mobile | mortalarmy,2020-08-13,1019825,87984,0,195,Aug
1398,"Pubg Mobile, BINOD, Mein aur HUM | mortalarmy",2020-08-12,1459153,128249,0,618,Aug
1399,Randoms and Duos? | Pubg Mobile Chill Stream #mortalarmy,2020-08-12,1430244,134775,0,370,Aug
1400,"BEST GUN GAME EVER | Quick CROSSBOW, KATTA, 2 SHOTGUN PAN Kills",2020-08-11,2220518,211832,0,3119,Aug
1401,Fun time with S8uL FAM | Pubg Mobile | mortalarmy,2020-08-10,1724597,141526,0,498,Aug
1402,MY LAST EVER 70000 UC CLASSIC CRATE OPENING |@8bitthug Sponsored coz we broke records | MortalArmy,2020-08-08,1811600,176174,0,5427,Aug
1403,High Kills Pharaoh Set Classic Matches Live Stream | Pubg Mobile,2020-08-06,1743354,175322,0,811,Aug
1404,70000 UC MAXING OUT LEGENDARY PHARAOH with @8bitthug   || Stream Highlights || RECORDS BROKEN ||,2020-08-05,5337011,506252,0,6903,Aug
1405,Maxing out LEGENDARY PHARAOH OUTFIT | 100k LIKES Par | Surprise FaceCam,2020-08-04,3685560,455739,0,1769,Aug
1406,Toxic MortaL with Team SouL | Where is my Rakhi beheno?,2020-08-03,1907572,150684,0,558,Aug
1407,ROG Phone 3 | Gamer's perspective Unboxing & Impressions 🔥🔥🔥,2020-08-02,2614002,252334,0,9206,Aug
1408,PUBG MOBILE Training sessions and drills LIVE (Morning Members only CHAT),2020-08-02,666718,64065,0,372,Aug
1409,"MORTAL IS BACK || BOOM BAAM CLASSICS AND CUSTOMS || ROAD TO 6m YT ,200k DISCORD AND TWITTER ||",2020-08-01,1836477,164182,0,417,Aug
1410,FULL MAXING OUT THE MAUVE AVENGER AWM || 50000 UC SPIN || PUBG MOBILE,2020-07-26,3556647,337735,0,9513,Jul
1411,Simon Says in PUBG MOBILE? Is it possible?,2020-07-23,1060860,113145,0,2292,Jul
1412,HUMAN FALL FLAT || LAUGHTER EDITION 2020 || Team JOD ||,2020-07-22,1738954,134950,0,2131,Jul
1413,#LivikTogether | PUBG MOBILE BOOMBAM Customs and Classics | mortalarmy,2020-07-22,1596167,109066,0,0,Jul
1414,Pubg Mobile BoomBam SUB Customs and Classics | mortalarmy !discord,2020-07-19,1376308,101127,0,0,Jul
1415,Sat/Sun Chill Stream | Mortalarmy  !twitter,2020-07-18,1383452,93297,0,359,Jul
1416,Mortal Tries Pacify for the first time || #DaraDitaMenu,2020-07-18,1213865,90509,0,1489,Jul
1417,BoomBam Chill Stream | Road to 6m | Pubg Mobile | mortalarmy,2020-07-17,1233530,99147,0,309,Jul
1418,Night Pubg Mobile Sub Games Custom Live | mortalarmy,2020-07-16,1459088,131280,0,0,Jul
1419,[Hindi] ESL Mobile Open Season 5 Finals - PUBG MOBILE,2020-07-16,974971,72274,0,111,Jul
1420,MORTAL MAXING OUT RP to LEVEL 100 || Stream Highlights ||,2020-07-16,2874141,280647,0,5568,Jul
1421,Rank Push Hain Kya????  6million hain kyaaa? | Pubg Mobile | mortalarmy !discord,2020-07-15,1319931,114932,0,321,Jul
1422,MORTAL carrying @soulregaltos9810 TO Chicken Dinner || Stream Highlights||,2020-07-15,1870714,165401,0,2148,Jul
1423,MAXING RP SEASON 14 | Conqueror push hain kyaan? | Mortalarmy | !discord,2020-07-14,1708992,165142,0,488,Jul
1424,Road to 6 Million hain  kyaan? | Pubg Mobile | mortalarmy,2020-07-13,1458649,119092,0,499,Jul
1425,Night BoomBam Chill Stream | Pubg Mobile | mortalarmy,2020-07-12,1395904,99766,0,381,Jul
1426,Sniper uthai jaaye? Footpath to 6 million :D  | Pubg Mobile | mortalarmy,2020-07-11,1789797,151622,0,496,Jul
1427,AADMI GIRA SAPAAT | HFF MASTI,2020-07-09,1892289,122397,0,491,Jul
1428,UNVEILING SoulNAHIBATANA AT 6MIL SUBS | Pubg Mobile | mortalarmy,2020-07-06,2361753,186452,0,899,Jul
1429,FAILED COFFIN DANCE || Ft @soulregaltos9810 and GOLDY BHAI || FUNNY STREAM HIGHLIGHTS,2020-07-06,2146164,151073,0,1425,Jul
1430,BoomBam masti Chill Stream | Pubg Mobile | mortalarmy,2020-07-05,1728973,126963,0,587,Jul
1431,BoomBam Classics & Custom Rooms | mortalarmy,2020-07-04,1682035,115593,0,373,Jul
1432,I became an official CASTER for PUBG MOBILE || Funny Stream Highlights ||,2020-07-04,1525577,126580,0,1489,Jul
1433,BoomBam Masti | Pubg Mobile | mortalarmy,2020-07-03,1752339,126200,0,387,Jul
1434,Human Fall Flat Funny Highlights | #GamingWithFriends,2020-07-03,1028944,85701,0,919,Jul
1435,"Subscriber Games, Commentary & Masti | PUBG MOBILE | Mortalarmy",2020-07-02,2077075,165850,0,501,Jul
1436,I WENT SWIMMING WITH @8bitAKSHU07 @soulregaltos9810 & @SOULVipeR18 || FUNNY HIGHLIGHTS ||,2020-07-01,916701,68257,0,1362,Jul
1437,"PUBG MOBILE, CHICKEN DINNER AND MASTI | Mortalarmy",2020-06-30,1744128,128062,0,400,Jun
1438,AAJ CHILL STREAM TOTAL | mortalarmy,2020-06-29,858462,57581,0,399,Jun
1439,WE DARED EACH OTHER | I sang a SONG || Mortalarmy | joinhoney.com/mortal,2020-06-29,563543,68478,0,2358,Jun
1440,Ordering a new PC on STREAM at 11:30pm  | Chill Stream | Pubg mobile,2020-06-28,1686866,122278,0,400,Jun
1441,Surface search continues | Subnautica | Mortalarmy,2020-06-28,287740,28195,0,121,Jun
1442,Upgrading Prawn Suit and 1000 meter depth target | Subnautica | mortalarmy,2020-06-27,348274,32040,0,207,Jun
1443,Night Chill Stream | Pubg Mobile and HUMAN FALL FLAT :P | mortalarmy,2020-06-26,1421134,114547,0,417,Jun
1444,Night Masti Stream | Vote For MortaL,2020-06-25,1443158,102665,0,491,Jun
1445,SUBMORTAL in SUBNAUTICA Seas | Mortalarmy,2020-06-25,335843,28604,0,134,Jun
1446,Pubg Mobile and Raatme Naya Game | Chill Stream | Mortalarmy,2020-06-24,1647531,122156,0,308,Jun
1447,CYCLOPS Completion | Exploring Depths of the Ocean | SUBNAUTICA | Mortalarmy,2020-06-24,277506,25677,0,209,Jun
1448,Chicken Dinner Hunting | M16A4 use karna Seekhna Hai :( | Pubg Mobile | mortalarmy,2020-06-23,1539309,113268,0,368,Jun
1449,Prawn Suit and Depths of the Sea | Subnautica | mortalarmy,2020-06-23,484696,41190,0,158,Jun
1450,"Loot, Rush, Kill REPEAT | BoomBam Chicken Dinner Hunting | Pubg Mobile | mortalarmy",2020-06-22,1399881,108151,0,311,Jun
1451,Going Deeper in the Ocean | Subnautica | Mortalarmy,2020-06-22,275611,25259,0,153,Jun
1452,Night Chill Stream | Positive Vibes | Pubg Mobile | Mortalarmy,2020-06-21,1325749,92760,0,360,Jun
1453,Cyclops and Underwater Base Completion | Subnautica |,2020-06-20,485790,39697,0,270,Jun
1454,Randoms and Classic Masti | Pubg Mobile | mortalarmy,2020-06-19,1241256,87724,0,0,Jun
1455,SUBNAUTICA | Building Seamoth and Cyclops #3 Journey Continues | Mortalarmy,2020-06-19,549209,47134,0,188,Jun
1456,Night Chill Stream | Pubg Mobile | mortalarmy,2020-06-18,1412514,93522,0,0,Jun
1457,SUBNAUTICA JOURNEY #2 | Survival Mode | Mortalarmy | !insta !discord,2020-06-18,731569,62317,0,192,Jun
1458,Night Pubg Mobile BoomBam classics | Mortalarmy | !insta !discord,2020-06-17,1708645,111832,0,0,Jun
1459,SUBNAUTICA JOURNEY #1 | Mortalarmy | !insta,2020-06-17,947543,80807,0,316,Jun
1460,Lets go crazy in the MAD MIRAMAR and the JUNGLEE SANHOK | Pubg Mobile | #GuncraftChallenge,2020-06-16,1662225,115269,0,674,Jun
1461,Why we don't play FIST only TDM (Funny) -   ft  @SOUL VipeR   | #WakeUpWithCoco,2020-06-16,780069,77486,0,4676,Jun
1462,MortaL Late aata hai? Early Chill stream | Pubg Mobile | Mortalarmy,2020-06-10,2634534,142330,0,0,Jun
1463,"Story of Mylta, The Graveyard of Crates | NOISE SHOTS RUSH (Wireless sports earphones)",2020-06-10,1821201,169634,0,4911,Jun
1464,5 MILLION STRONG | mortalarmy bolteeee,2020-06-09,1605782,138219,0,356,Jun
1465,Soul Army Ab Hai Raktanchal Army | 5 Million Special,2020-06-08,2388380,168374,0,1000,Jun
1466,Everything that starts well ends well | BOOMBAM | Pubg Mobile | mortalarmy,2020-06-07,1632552,101698,0,547,Jun
1467,Late night BoomBam Stream | Pubg Mobile | mortalarmy,2020-06-04,1649886,90771,0,534,Jun
1468,Late Night Chill Stream | Pubg Mobile | mortalarmy,2020-06-03,1361596,83211,0,630,Jun
1469,ESL Mobile Open Season 5 Playoffs - PUBG MOBILE Day 3,2020-06-03,882786,51369,0,49,Jun
1470,Late Night BoomBam with Stream #Haircut | Pubg Mobile | mortalarmy,2020-06-02,1403661,97974,0,385,Jun
1471,BoomBam Chill Stream | Pubg Mobile,2020-06-01,1646469,103462,0,525,Jun
1472,5 Million Army? Night BoomBam chill Stream | Pubg Mobile | mortalarmy,2020-05-31,1634226,109542,0,558,May
1473,Night BoomBam Chill Stream | Pubg Mobile,2020-05-29,1155880,68901,0,542,May
1474,Night Chill Stream karenge ajao | Pubg Mobile,2020-05-28,1608279,122581,0,482,May
1475,Jiyan and Suniyo trying to impress Shizuka and ignore Nobita in PUBG MOBILE | MORTAL,2020-05-27,1714883,183517,0,4289,May
1476,[Hindi] ESL Mobile Open Season 5 Playoffs - PUBG MOBILE Day 2,2020-05-27,1131555,59679,0,32,May
1477,Night BoomBam Chill Stream | Pubg Mobile | Mortalarmy,2020-05-26,1044402,86538,0,405,May
1478,MortaL MAXING GLACIER M4  (1 LAKH UC) | First time ever | Pubg Mobile,2020-05-26,3809717,284184,0,4538,May
1479,Night BoomBam Cllassics Chill Stream | Pubg Mobile | mortalarmy,2020-05-25,1775569,146443,0,399,May
1480,Serious RANK PUS with Jonquerors | Pubg Mobile | Mortalarmy,2020-05-24,1507684,86487,0,460,May
1481,Funny Moments Stream Highlights MIX | Don't forget to Laugh P2 | Pubg Mobile,2020-05-24,2121710,195167,0,2741,May
1482,[Hindi] PMPL South Asia Day 3 W 1 | PUBG MOBILE Pro League S1,2020-05-22,3485278,154963,0,652,May
1483,Rank push with 69 Ranked player FT- OHHMAAYYYGAAWDDD | Pubg Mobile |,2020-05-20,1699373,97067,0,632,May
1484,[Hindi] ESL Mobile Open Season 5 Playoffs - PUBG MOBILE Day 1,2020-05-20,1161194,64820,0,84,May
1485,Late Night K/d Badhao (ROAD TO 5M Mortalarmy) Pubg Mobile,2020-05-19,1531140,92906,0,462,May
1486,Best Classic Match Ever | Tournament Level | 42 ALIVE IN SMALL CIRCLE | MortaL,2020-05-19,3830362,239835,0,3278,May
1487,Late night Chill Stream | Pubg Mobile | Mortalarmy,2020-05-18,1587003,93583,0,356,May
1488,Pubg Mobile a Roller Coaster Journey | Mortalarmy | SouL,2020-05-17,8801417,542560,0,8025,May
1489,Ful on rank pus B) B) | Pubg Mobile | Mortalarmy,2020-05-16,2029306,123675,0,434,May
1490,Push Push Push Push Rank | Road to 5m | Pubg Mobile | Mortalarmy,2020-05-15,1795027,108077,0,311,May
1491,RENK PUS | Road to 5 million | Road to 2 million INSTAGRAM | Pubg mobile | Mortalarmy,2020-05-14,1663239,122437,0,399,May
1492,S8UL IN PUBG MOBILE NEW SEASON | RANK PUSH AND CHILL STREAM | 90 SECONDS DELAY | #mortalarmy,2020-05-13,2118492,119743,0,403,May
1493,Lets Go... S8UL in BoomBam Classics | PubgMobile | #mortalarmy,2020-05-12,1604996,118784,0,489,May
1494,Pubg Mobile & CS:GO Funny Moments | Don't Forget to Laugh xD,2020-05-10,2060542,190876,0,7824,May
1495,Night Full masti stream | Pubg Mobile | Mortalarmy s8ul,2020-05-06,1422527,102137,0,1119,May
1496,5 TIPS AND TRICKS OF PUBG MOBILE WHICH NO ONE SHARES (HINDI) | PT-1,2020-05-06,1535885,137116,0,3540,May
1497,Sunday Night Dhamaal | Intense Subscriber Custom Special | Pubg Mobile | #mortalarmy,2020-05-03,1539531,121008,0,572,May
1498,Intense  Subscriber customs FULL FIGHT | #mortalarmy,2020-05-02,1678691,120215,0,416,May
1499,School Apartment intense Classic Gameplay Meta | Pubg Mobile | Mortalarmy,2020-05-01,1549139,116390,0,416,May
1500,Road to 5m | Pubg Mobile Intense Matches | Mortalarmy,2020-04-30,1555128,96023,0,559,Apr
1501,Night Intense Pubg Mobile Stream | #mortalarmy,2020-04-29,1365261,78558,0,337,Apr
1502,Intense Grind Continues | Pubg Mobile | Team SouL | Mortalarmy,2020-04-27,1362041,95344,0,572,Apr
1503,Intense Classics and Scrims | Pubg Mobile | Mortalarmy,2020-04-26,1299299,64163,0,562,Apr
1504,CS:GO OP | Pubg Mobile | #Mortalarmy,2020-04-24,1065278,50886,0,368,Apr
1505,Lets go INDO LOBBY | Pubg Mobile Intense Gameplay,2020-04-23,1310531,71899,0,428,Apr
1506,Quarantine Live Chill Stream | Pubg Mobile Intense Classics,2020-04-22,1174950,54900,0,336,Apr
1507,Quarantine Intense Classic Matches(RANK PUSH) | Pubg Mobile :D,2020-04-21,1425871,63802,0,301,Apr
1508,Quarantine  PUBG MOBILE & CS:GO Chill  | Mortalarmy,2020-04-19,1113721,53983,0,267,Apr
1509,Quarantine Chill Stream | Mortalarmy,2020-04-18,1268407,66377,0,258,Apr
1510,Quarantine Chill Stream | Pubg Mobile | Mortalarmy,2020-04-15,1644502,72601,0,372,Apr
1511,PMPL SCRIMS (POV STREAM) | Pubg Mobile Live | Mortalarmy,2020-04-14,2704016,105867,0,741,Apr
1512,BOOMBAM SCRIMS AND CLASSICS  | Mortalarmy |,2020-04-13,2677961,110712,0,622,Apr
1513,Pubg Mobile Live CONQUEROR PUSH | Mortalarmy,2020-04-10,1143221,82223,0,370,Apr
1514,21 kills ClutchMode- ON | Pubg Mobile | Mortalarmy | joinhoney.com/mortal,2020-04-10,1488699,121095,0,3068,Apr
1515,Pubg Mobile live Conqueror Attempt | MortalArmy,2020-04-09,1224827,72970,0,339,Apr
1516,Montage for the COD Mobile community | MortaL | COD Mobile #CODM #MortaLArmy,2020-04-08,293742,21870,0,1117,Apr
1517,Tiger Shroff teams up with MortaL in COD MOBILE #codmobile #tigershroff #mortalarmy,2020-04-07,2854773,247996,0,4448,Apr
1518,Push to CONQUEROR? | Pubg Mobile | MortalArmy,2020-04-07,977699,58331,0,341,Apr
1519,S8uL Mania with the MastiKhor Londe | PubgMobile | MortalArmy,2020-04-06,943263,38809,0,303,Apr
1520,S8uL MANIA | Pubg Mobile Masti,2020-04-05,1182834,54251,0,715,Apr
1521,Night chill stream with S8uL | Pubg Mobile | Mortalarmy | #StaySafe,2020-04-02,1165465,53751,0,670,Apr
1522,Night Relaxing stream | Pubg Mobile KD push | Mortalarmy,2020-04-01,1254580,52828,0,289,Apr
1523,This QUARANTINE I took the Clash Royale Challenge Ft. @ChatWithAsh ie- Clash With Ash,2020-03-31,455352,33984,0,884,Mar
1524,Team SouL in Night Action | Chill after Matches | Pubg Mobile & Skribbl.io,2020-03-30,1288317,49650,0,318,Mar
1525,Skribbl.io and PUBG MOBILE | Pubg Mobile | Mortalarmy | Late Night Chill,2020-03-29,1486334,61301,0,332,Mar
1526,S8UL GAMING HOUSE || A YEAR AND WE ARE HERE ||,2020-03-29,3364977,245048,0,3707,Mar
1527,Skribl Funnny Game Ft @8bitMAMBA vs @MortaLyt  #Stayhome #staysafe #withme,2020-03-28,590959,49483,0,821,Mar
1528,Pubg Mobile Chill Streaaaam | MortaLarmy,2020-03-26,1248059,60138,0,400,Mar
1529,Night BoomBam Classics FT S8uL Full Masti | Pubg Mobile,2020-03-25,999130,52887,0,346,Mar
1530,Afternoon chill stream | Pubg Mobile | Mortalarmy,2020-03-25,677319,40745,0,127,Mar
1531,21 Days Break LATE NIGHT CHILL | STAY HOME STAY SAFE | PUBG MOBILE | MORTALARMY,2020-03-24,845739,40532,0,276,Mar
1532,STAY HOME | STAY SAFE | Pubg Mobile Chill Stream | S8uL | MortaLArmy,2020-03-23,915611,51174,0,278,Mar
1533,Stay Safe | Night Chill at home | PUBG MOBILE | MortaL,2020-03-22,1047673,50501,0,433,Mar
1534,[Hindi] PMPL South Asia Day 2 W 1| PUBG MOBILE Pro League S1,2020-03-20,793815,33061,0,325,Mar
1535,[Hindi] PMPL South Asia Day 1 W 1 | PUBG MOBILE Pro League S1,2020-03-19,2778383,117781,0,666,Mar
1536,"MortaL vs Carry Funny Highlight FT- AHHHHHH, OHHHHHHHH, OYEEEEEEE",2020-03-18,1529018,108584,0,1494,Mar
1537,Night Chill Stream and Masti :D | PUBG MOBILE | MortaLArmy,2020-03-17,1053941,52066,0,396,Mar
1538,MortaL vs CarryMinati | Pubg Mobile,2020-03-16,4773756,341449,0,2950,Mar
1539,Come have some chill pill | Night Stream | Pubg Mobile | MortaL,2020-03-14,1157642,51983,0,447,Mar
1540,Night Chill Stream | Pubg Mobile | MortaL Army,2020-03-13,1142697,53715,0,356,Mar
1541,PMPL Grind and chill stream | Pubg Mobile | MortaL,2020-03-11,1310500,49590,0,873,Mar
1542,HAPPY HOLI | 100RP MAX? | Live with MortaL and Team | PUBG MOBILE,2020-03-10,1114813,53195,0,291,Mar
1543,PMPL Grind | Pubg Mobile | MortaLArmy,2020-03-08,1296072,49375,0,405,Mar
1544,Night Chilllll Stream | Pubg Mobile | MortaL,2020-03-07,912309,45317,0,391,Mar
1545,Cod Mobile Live with Rav3n & Rebel | Full Masti | #MortalArmy Call Of Duty Mobile,2020-03-06,659862,34246,0,365,Mar
1546,Late Night Chillll Stream | Pubg Mobile | MortaL,2020-03-04,1047001,45294,0,290,Mar
1547,PRO LEAGUE KI TAYARI | Pubg Mobile | MortaL,2020-03-02,1362108,62637,0,357,Mar
1548,TIME TO IMPROVE | Chill Stream | Pubg Mobile | MortaL,2020-03-01,996782,45433,0,358,Mar
1549,We Speak English PT2 | FUNNY Chidya ud in PUBG MOBILE | Two games in one,2020-03-01,958337,102819,0,2463,Mar
1550,Chill night stream in a New place with a New Setup | JMD | PUBG MOBILE,2020-02-29,1219392,56673,0,298,Feb
1551,Hum do aur do random k sath mastiya xD | PUBG MOBILE | MortaL,2020-02-27,990215,51284,0,331,Feb
1552,Celebrating 4 million awesome Family || Thank You ||,2020-02-26,1157880,110380,0,1871,Feb
1553,4 MILLION FAMILY SPECIAL | SUBSCRIBER ADVANCE CUSTOM ROOMS  | PUBG MOBILE | MortalArmy,2020-02-25,1182420,67512,0,430,Feb
1554,Team SouL in action | Chilll Stream | PUBG MOBILE,2020-02-24,1005685,54559,0,358,Feb
1555,CARRY - I ACCEPT YOUR CHALLENGE,2020-02-24,5338286,463848,0,12420,Feb
1556,Night Chill Streaaaaaam | PUBG MOBILE | MortaL S8uL,2020-02-23,1061191,54007,0,496,Feb
1557,LATE NIGHT CHILL WITH MORTAL and S8uL | PUBG MOBILE,2020-02-22,1120942,55206,0,327,Feb
1558,Mortal Plays CODM || Grind with World's No.1 Player || Ft. Iferg and S8UL,2020-02-21,696013,35186,0,721,Feb
1559,"MortaL first ever Call Of Duty Mobile Stream | S8uL, COD Mobile and Masti",2020-02-20,1088123,50518,0,815,Feb
1560,We try to speak in ENGLISH | Pubg Mobile FUNNY,2020-02-19,1946425,149635,0,5854,Feb
1561,Gyro Prac aur masti | MortaL | Pubg Mobile Live,2020-02-18,1080450,49422,0,230,Feb
1562,Try not to Laugh late night | Pubg Mobile | Sunday Funday | MortaL,2020-02-16,1079349,48368,0,266,Feb
1563,Night Chill Stream | Ajao Sab :D | Pubg Mobile | MortaL,2020-02-15,1041946,53767,0,224,Feb
1564,Valentines night with boys xD | Night Relaxx Stream | Pubg Mobile | MortaL,2020-02-14,1248876,68540,0,219,Feb
1565,Night Chillllllll Stream | Pubg Mobile | MortaL,2020-02-11,989518,57140,0,260,Feb
1566,T1 Custom Scrims Live with Team Soul | Pubg Mobile | MortaL,2020-02-10,1047305,51988,0,339,Feb
1567,DP-28 Skin :D | Pubg Mobile | MortaL,2020-02-08,1330236,65024,0,361,Feb
1568,Celebrating ROSE DAY with MortaL  | PUBG MOBILE | MortaL,2020-02-07,902468,46600,0,249,Feb
1569,"Road to 4 Million | Customs, Classics and FUN | MortaL | Pubg Mobile",2020-02-06,1184186,63945,0,222,Feb
